# timestamp, x, y, z, qx, qy, qz, qw
0, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.000000
10000000, 0.000000, 0.000240, 0.000095, 0.000011, -0.000009, 0.000063, 1.000000
20000000, 0.000003, 0.000471, 0.000199, 0.000018, -0.000014, 0.000127, 1.000000
30000000, 0.000009, 0.000695, 0.000311, 0.000019, -0.000016, 0.000193, 1.000000
40000000, 0.000022, 0.000912, 0.000428, 0.000016, -0.000013, 0.000259, 1.000000
50000000, 0.000042, 0.001122, 0.000549, 0.000007, -0.000006, 0.000326, 1.000000
60000000, 0.000072, 0.001328, 0.000672, -0.000008, 0.000005, 0.000392, 1.000000
70000000, 0.000113, 0.001528, 0.000797, -0.000028, 0.000021, 0.000458, 1.000000
80000000, 0.000168, 0.001723, 0.000924, -0.000054, 0.000041, 0.000523, 1.000000
90000000, 0.000237, 0.001914, 0.001053, -0.000086, 0.000064, 0.000587, 1.000000
100000000, 0.000324, 0.002099, 0.001184, -0.000123, 0.000092, 0.000649, 1.000000
110000000, 0.000429, 0.002278, 0.001319, -0.000166, 0.000124, 0.000711, 1.000000
120000000, 0.000554, 0.002450, 0.001457, -0.000214, 0.000159, 0.000771, 1.000000
130000000, 0.000701, 0.002613, 0.001602, -0.000266, 0.000197, 0.000830, 1.000000
140000000, 0.000870, 0.002766, 0.001754, -0.000324, 0.000238, 0.000887, 1.000000
150000000, 0.001064, 0.002905, 0.001917, -0.000386, 0.000280, 0.000943, 0.999999
160000000, 0.001283, 0.003028, 0.002091, -0.000452, 0.000325, 0.000998, 0.999999
170000000, 0.001529, 0.003131, 0.002279, -0.000521, 0.000370, 0.001052, 0.999999
180000000, 0.001802, 0.003212, 0.002485, -0.000594, 0.000415, 0.001105, 0.999999
190000000, 0.002104, 0.003266, 0.002709, -0.000669, 0.000460, 0.001157, 0.999999
200000000, 0.002434, 0.003289, 0.002955, -0.000747, 0.000503, 0.001208, 0.999999
210000000, 0.002795, 0.003278, 0.003225, -0.000827, 0.000544, 0.001258, 0.999999
220000000, 0.003186, 0.003227, 0.003520, -0.000908, 0.000582, 0.001307, 0.999999
230000000, 0.003608, 0.003132, 0.003843, -0.000990, 0.000615, 0.001356, 0.999998
240000000, 0.004061, 0.002990, 0.004194, -0.001072, 0.000645, 0.001405, 0.999998
250000000, 0.004545, 0.002684, 0.004394, -0.001107, 0.000641, 0.001394, 0.999998
260000000, 0.005061, 0.002350, 0.004606, -0.001140, 0.000632, 0.001384, 0.999998
270000000, 0.005608, 0.001988, 0.004832, -0.001168, 0.000617, 0.001374, 0.999998
280000000, 0.006186, 0.001600, 0.005068, -0.001193, 0.000597, 0.001365, 0.999998
290000000, 0.006795, 0.001186, 0.005315, -0.001215, 0.000570, 0.001355, 0.999998
300000000, 0.007434, 0.000748, 0.005569, -0.001233, 0.000538, 0.001345, 0.999998
310000000, 0.008104, 0.000287, 0.005831, -0.001247, 0.000501, 0.001336, 0.999998
320000000, 0.008802, -0.000194, 0.006097, -0.001257, 0.000458, 0.001326, 0.999998
330000000, 0.009529, -0.000692, 0.006367, -0.001264, 0.000410, 0.001316, 0.999998
340000000, 0.010283, -0.001205, 0.006638, -0.001267, 0.000357, 0.001305, 0.999998
350000000, 0.011064, -0.001728, 0.006908, -0.001266, 0.000300, 0.001294, 0.999998
360000000, 0.011870, -0.002258, 0.007175, -0.001262, 0.000239, 0.001283, 0.999998
370000000, 0.012701, -0.002790, 0.007439, -0.001254, 0.000174, 0.001270, 0.999998
380000000, 0.013554, -0.003321, 0.007696, -0.001243, 0.000107, 0.001258, 0.999998
390000000, 0.014429, -0.003845, 0.007945, -0.001228, 0.000036, 0.001244, 0.999998
400000000, 0.015324, -0.004359, 0.008184, -0.001210, -0.000036, 0.001230, 0.999999
410000000, 0.016237, -0.004857, 0.008413, -0.001189, -0.000110, 0.001215, 0.999999
420000000, 0.017168, -0.005334, 0.008629, -0.001164, -0.000185, 0.001199, 0.999999
430000000, 0.018113, -0.005787, 0.008832, -0.001137, -0.000261, 0.001182, 0.999999
440000000, 0.019072, -0.006211, 0.009020, -0.001107, -0.000337, 0.001164, 0.999999
450000000, 0.020042, -0.006602, 0.009192, -0.001074, -0.000412, 0.001146, 0.999999
460000000, 0.021022, -0.006955, 0.009349, -0.001038, -0.000486, 0.001126, 0.999999
470000000, 0.022009, -0.007268, 0.009488, -0.001001, -0.000559, 0.001106, 0.999999
480000000, 0.023003, -0.007537, 0.009611, -0.000961, -0.000630, 0.001085, 0.999999
490000000, 0.024000, -0.007759, 0.009716, -0.000919, -0.000698, 0.001064, 0.999999
500000000, 0.025000, -0.007933, 0.009805, -0.000876, -0.000764, 0.001042, 0.999999
510000000, 0.026000, -0.008057, 0.009876, -0.000831, -0.000827, 0.001019, 0.999999
520000000, 0.027000, -0.008130, 0.009931, -0.000785, -0.000887, 0.000995, 0.999999
530000000, 0.028000, -0.008151, 0.009969, -0.000739, -0.000942, 0.000971, 0.999999
540000000, 0.029000, -0.008121, 0.009992, -0.000691, -0.000994, 0.000947, 0.999999
550000000, 0.030000, -0.008042, 0.010000, -0.000644, -0.001043, 0.000922, 0.999999
560000000, 0.031000, -0.007914, 0.009994, -0.000596, -0.001087, 0.000896, 0.999999
570000000, 0.032000, -0.007740, 0.009974, -0.000548, -0.001126, 0.000870, 0.999999
580000000, 0.033000, -0.007524, 0.009941, -0.000502, -0.001162, 0.000843, 0.999999
590000000, 0.034000, -0.007269, 0.009898, -0.000456, -0.001193, 0.000816, 0.999999
600000000, 0.035000, -0.006978, 0.009843, -0.000411, -0.001221, 0.000789, 0.999999
610000000, 0.036000, -0.006658, 0.009779, -0.000367, -0.001244, 0.000761, 0.999999
620000000, 0.037000, -0.006313, 0.009706, -0.000326, -0.001263, 0.000732, 0.999999
630000000, 0.038000, -0.005949, 0.009625, -0.000286, -0.001279, 0.000703, 0.999999
640000000, 0.039000, -0.005573, 0.009537, -0.000249, -0.001291, 0.000674, 0.999999
650000000, 0.040000, -0.005189, 0.009442, -0.000214, -0.001300, 0.000643, 0.999999
660000000, 0.041000, -0.004806, 0.009342, -0.000182, -0.001306, 0.000612, 0.999999
670000000, 0.042000, -0.004430, 0.009237, -0.000152, -0.001308, 0.000580, 0.999999
680000000, 0.043000, -0.004067, 0.009127, -0.000126, -0.001309, 0.000547, 0.999999
690000000, 0.044000, -0.003725, 0.009014, -0.000104, -0.001306, 0.000514, 0.999999
700000000, 0.045000, -0.003410, 0.008896, -0.000084, -0.001302, 0.000479, 0.999999
710000000, 0.046000, -0.003128, 0.008775, -0.000069, -0.001295, 0.000443, 0.999999
720000000, 0.047000, -0.002886, 0.008650, -0.000057, -0.001287, 0.000406, 0.999999
730000000, 0.048000, -0.002689, 0.008521, -0.000048, -0.001277, 0.000368, 0.999999
740000000, 0.049000, -0.002542, 0.008389, -0.000043, -0.001266, 0.000329, 0.999999
750000000, 0.050000, -0.002450, 0.008253, -0.000042, -0.001254, 0.000288, 0.999999
760000000, 0.051000, -0.002416, 0.008114, -0.000044, -0.001240, 0.000246, 0.999999
770000000, 0.052000, -0.002445, 0.007970, -0.000049, -0.001225, 0.000203, 0.999999
780000000, 0.053000, -0.002539, 0.007821, -0.000058, -0.001210, 0.000159, 0.999999
790000000, 0.054000, -0.002699, 0.007667, -0.000070, -0.001193, 0.000113, 0.999999
800000000, 0.055000, -0.002927, 0.007508, -0.000084, -0.001175, 0.000066, 0.999999
810000000, 0.056000, -0.003223, 0.007342, -0.000101, -0.001157, 0.000018, 0.999999
820000000, 0.057000, -0.003586, 0.007171, -0.000120, -0.001137, -0.000031, 0.999999
830000000, 0.058000, -0.004015, 0.006992, -0.000141, -0.001116, -0.000080, 0.999999
840000000, 0.059000, -0.004506, 0.006807, -0.000163, -0.001094, -0.000131, 0.999999
850000000, 0.060000, -0.005058, 0.006614, -0.000187, -0.001070, -0.000182, 0.999999
860000000, 0.061000, -0.005666, 0.006414, -0.000211, -0.001044, -0.000233, 0.999999
870000000, 0.062000, -0.006325, 0.006205, -0.000235, -0.001017, -0.000285, 0.999999
880000000, 0.063000, -0.007030, 0.005989, -0.000260, -0.000988, -0.000336, 0.999999
890000000, 0.064000, -0.007775, 0.005765, -0.000283, -0.000957, -0.000387, 0.999999
900000000, 0.065000, -0.008553, 0.005532, -0.000306, -0.000923, -0.000438, 0.999999
910000000, 0.066000, -0.009358, 0.005292, -0.000327, -0.000887, -0.000488, 0.999999
920000000, 0.067000, -0.010182, 0.005045, -0.000346, -0.000848, -0.000537, 0.999999
930000000, 0.068000, -0.011018, 0.004790, -0.000363, -0.000806, -0.000585, 0.999999
940000000, 0.069000, -0.011856, 0.004529, -0.000377, -0.000761, -0.000631, 0.999999
950000000, 0.070000, -0.012690, 0.004261, -0.000388, -0.000713, -0.000675, 0.999999
960000000, 0.071000, -0.013512, 0.003988, -0.000395, -0.000662, -0.000718, 0.999999
970000000, 0.072000, -0.014313, 0.003711, -0.000398, -0.000608, -0.000758, 0.999999
980000000, 0.073000, -0.015085, 0.003429, -0.000397, -0.000550, -0.000795, 0.999999
990000000, 0.074000, -0.015823, 0.003145, -0.000392, -0.000490, -0.000830, 0.999999
1000000000, 0.075000, -0.016517, 0.002858, -0.000382, -0.000426, -0.000861, 0.999999
1010000000, 0.076000, -0.017162, 0.002571, -0.000367, -0.000360, -0.000890, 0.999999
1020000000, 0.077000, -0.017753, 0.002283, -0.000348, -0.000290, -0.000915, 0.999999
1030000000, 0.078000, -0.018282, 0.001996, -0.000323, -0.000219, -0.000937, 0.999999
1040000000, 0.079000, -0.018747, 0.001711, -0.000294, -0.000144, -0.000955, 0.999999
1050000000, 0.080000, -0.019142, 0.001429, -0.000259, -0.000068, -0.000969, 0.999999
1060000000, 0.081000, -0.019465, 0.001151, -0.000220, 0.000010, -0.000980, 0.999999
1070000000, 0.082000, -0.019713, 0.000878, -0.000176, 0.000089, -0.000988, 0.999999
1080000000, 0.083000, -0.019886, 0.000610, -0.000128, 0.000168, -0.000991, 0.999999
1090000000, 0.084000, -0.019981, 0.000349, -0.000075, 0.000249, -0.000992, 0.999999
1100000000, 0.085000, -0.020000, 0.000095, -0.000018, 0.000329, -0.000988, 0.999999
1110000000, 0.086000, -0.019943, -0.000152, 0.000042, 0.000408, -0.000982, 0.999999
1120000000, 0.087000, -0.019813, -0.000391, 0.000105, 0.000487, -0.000972, 0.999999
1130000000, 0.088000, -0.019612, -0.000621, 0.000171, 0.000563, -0.000960, 0.999999
1140000000, 0.089000, -0.019344, -0.000843, 0.000240, 0.000638, -0.000944, 0.999999
1150000000, 0.090000, -0.019012, -0.001056, 0.000310, 0.000710, -0.000926, 0.999999
1160000000, 0.091000, -0.018622, -0.001261, 0.000382, 0.000779, -0.000906, 0.999999
1170000000, 0.092000, -0.018178, -0.001456, 0.000454, 0.000844, -0.000885, 0.999999
1180000000, 0.093000, -0.017687, -0.001644, 0.000526, 0.000905, -0.000861, 0.999999
1190000000, 0.094000, -0.017154, -0.001824, 0.000598, 0.000962, -0.000836, 0.999999
1200000000, 0.095000, -0.016586, -0.001996, 0.000670, 0.001013, -0.000810, 0.999999
1210000000, 0.096000, -0.015990, -0.002161, 0.000739, 0.001060, -0.000784, 0.999999
1220000000, 0.097000, -0.015372, -0.002321, 0.000807, 0.001101, -0.000757, 0.999999
1230000000, 0.098000, -0.014739, -0.002474, 0.000872, 0.001136, -0.000730, 0.999999
1240000000, 0.099000, -0.014098, -0.002623, 0.000934, 0.001166, -0.000703, 0.999999
1250000000, 0.100000, -0.013456, -0.002768, 0.000993, 0.001189, -0.000677, 0.999999
1260000000, 0.101000, -0.012817, -0.002910, 0.001047, 0.001206, -0.000651, 0.999999
1270000000, 0.102000, -0.012190, -0.003049, 0.001097, 0.001218, -0.000627, 0.999998
1280000000, 0.103000, -0.011578, -0.003187, 0.001143, 0.001223, -0.000603, 0.999998
1290000000, 0.104000, -0.010986, -0.003325, 0.001183, 0.001223, -0.000581, 0.999998
1300000000, 0.105000, -0.010420, -0.003462, 0.001219, 0.001217, -0.000561, 0.999998
1310000000, 0.106000, -0.009883, -0.003599, 0.001248, 0.001206, -0.000542, 0.999998
1320000000, 0.107000, -0.009378, -0.003738, 0.001272, 0.001189, -0.000524, 0.999998
1330000000, 0.108000, -0.008907, -0.003878, 0.001290, 0.001169, -0.000509, 0.999998
1340000000, 0.109000, -0.008472, -0.004020, 0.001302, 0.001144, -0.000495, 0.999998
1350000000, 0.110000, -0.008074, -0.004164, 0.001309, 0.001116, -0.000484, 0.999998
1360000000, 0.111000, -0.007714, -0.004310, 0.001310, 0.001084, -0.000473, 0.999998
1370000000, 0.112000, -0.007390, -0.004458, 0.001304, 0.001050, -0.000465, 0.999998
1380000000, 0.113000, -0.007101, -0.004608, 0.001294, 0.001015, -0.000458, 0.999999
1390000000, 0.114000, -0.006846, -0.004759, 0.001278, 0.000978, -0.000452, 0.999999
1400000000, 0.115000, -0.006621, -0.004911, 0.001257, 0.000941, -0.000448, 0.999999
1410000000, 0.116000, -0.006425, -0.005064, 0.001231, 0.000903, -0.000444, 0.999999
1420000000, 0.117000, -0.006252, -0.005216, 0.001201, 0.000866, -0.000442, 0.999999
1430000000, 0.118000, -0.006098, -0.005366, 0.001167, 0.000831, -0.000440, 0.999999
1440000000, 0.119000, -0.005960, -0.005514, 0.001129, 0.000797, -0.000438, 0.999999
1450000000, 0.120000, -0.005831, -0.005659, 0.001088, 0.000766, -0.000437, 0.999999
1460000000, 0.121000, -0.005708, -0.005798, 0.001044, 0.000738, -0.000435, 0.999999
1470000000, 0.122000, -0.005584, -0.005932, 0.000998, 0.000713, -0.000433, 0.999999
1480000000, 0.123000, -0.005454, -0.006058, 0.000950, 0.000692, -0.000430, 0.999999
1490000000, 0.124000, -0.005313, -0.006176, 0.000901, 0.000675, -0.000427, 0.999999
1500000000, 0.125000, -0.005155, -0.006284, 0.000850, 0.000662, -0.000423, 0.999999
1510000000, 0.126000, -0.004976, -0.006380, 0.000799, 0.000654, -0.000417, 0.999999
1520000000, 0.127000, -0.004770, -0.006464, 0.000748, 0.000651, -0.000410, 0.999999
1530000000, 0.128000, -0.004533, -0.006535, 0.000697, 0.000653, -0.000402, 0.999999
1540000000, 0.129000, -0.004262, -0.006591, 0.000647, 0.000660, -0.000392, 0.999999
1550000000, 0.130000, -0.003951, -0.006631, 0.000599, 0.000672, -0.000381, 1.000000
1560000000, 0.131000, -0.003599, -0.006655, 0.000551, 0.000689, -0.000368, 1.000000
1570000000, 0.132000, -0.003202, -0.006662, 0.000505, 0.000710, -0.000354, 1.000000
1580000000, 0.133000, -0.002760, -0.006652, 0.000461, 0.000735, -0.000339, 1.000000
1590000000, 0.134000, -0.002271, -0.006624, 0.000420, 0.000764, -0.000322, 1.000000
1600000000, 0.135000, -0.001734, -0.006579, 0.000380, 0.000796, -0.000304, 1.000000
1610000000, 0.136000, -0.001149, -0.006516, 0.000343, 0.000832, -0.000285, 1.000000
1620000000, 0.137000, -0.000518, -0.006436, 0.000309, 0.000870, -0.000265, 1.000000
1630000000, 0.138000, 0.000157, -0.006340, 0.000277, 0.000910, -0.000245, 1.000000
1640000000, 0.139000, 0.000875, -0.006228, 0.000248, 0.000951, -0.000225, 0.999999
1650000000, 0.140000, 0.001633, -0.006102, 0.000222, 0.000992, -0.000205, 0.999999
1660000000, 0.141000, 0.002426, -0.005963, 0.000198, 0.001034, -0.000186, 0.999999
1670000000, 0.142000, 0.003252, -0.005813, 0.000176, 0.001075, -0.000168, 0.999999
1680000000, 0.143000, 0.004104, -0.005653, 0.000157, 0.001115, -0.000151, 0.999999
1690000000, 0.144000, 0.004979, -0.005486, 0.000140, 0.001152, -0.000135, 0.999999
1700000000, 0.145000, 0.005871, -0.005313, 0.000125, 0.001187, -0.000122, 0.999999
1710000000, 0.146000, 0.006773, -0.005137, 0.000112, 0.001219, -0.000112, 0.999999
1720000000, 0.147000, 0.007681, -0.004961, 0.000100, 0.001247, -0.000104, 0.999999
1730000000, 0.148000, 0.008588, -0.004785, 0.000090, 0.001270, -0.000100, 0.999999
1740000000, 0.149000, 0.009487, -0.004615, 0.000080, 0.001288, -0.000099, 0.999999
1750000000, 0.150000, 0.010373, -0.004450, 0.000072, 0.001301, -0.000103, 0.999999
1760000000, 0.151000, 0.011239, -0.004295, 0.000064, 0.001308, -0.000111, 0.999999
1770000000, 0.152000, 0.012080, -0.004152, 0.000057, 0.001309, -0.000123, 0.999999
1780000000, 0.153000, 0.012889, -0.004023, 0.000049, 0.001303, -0.000140, 0.999999
1790000000, 0.154000, 0.013662, -0.003910, 0.000042, 0.001291, -0.000162, 0.999999
1800000000, 0.155000, 0.014393, -0.003815, 0.000035, 0.001272, -0.000189, 0.999999
1810000000, 0.156000, 0.015077, -0.003742, 0.000027, 0.001247, -0.000221, 0.999999
1820000000, 0.157000, 0.015711, -0.003690, 0.000019, 0.001214, -0.000259, 0.999999
1830000000, 0.158000, 0.016291, -0.003662, 0.000010, 0.001175, -0.000301, 0.999999
1840000000, 0.159000, 0.016814, -0.003659, 0.000001, 0.001129, -0.000348, 0.999999
1850000000, 0.160000, 0.017278, -0.003682, -0.000010, 0.001077, -0.000400, 0.999999
1860000000, 0.161000, 0.017679, -0.003732, -0.000021, 0.001019, -0.000456, 0.999999
1870000000, 0.162000, 0.018019, -0.003809, -0.000032, 0.000956, -0.000517, 0.999999
1880000000, 0.163000, 0.018295, -0.003912, -0.000045, 0.000887, -0.000581, 0.999999
1890000000, 0.164000, 0.018508, -0.004042, -0.000058, 0.000813, -0.000649, 0.999999
1900000000, 0.165000, 0.018659, -0.004199, -0.000071, 0.000736, -0.000719, 0.999999
1910000000, 0.166000, 0.018749, -0.004380, -0.000085, 0.000654, -0.000792, 0.999999
1920000000, 0.167000, 0.018779, -0.004584, -0.000099, 0.000570, -0.000866, 0.999999
1930000000, 0.168000, 0.018753, -0.004810, -0.000114, 0.000483, -0.000941, 0.999999
1940000000, 0.169000, 0.018672, -0.005056, -0.000128, 0.000395, -0.001017, 0.999999
1950000000, 0.170000, 0.018540, -0.005320, -0.000142, 0.000305, -0.001093, 0.999999
1960000000, 0.171000, 0.018361, -0.005598, -0.000155, 0.000215, -0.001168, 0.999999
